review_id,rating,title,content,date,reviewer_name,reviewer_location,verified_purchase
327783748,5,New build,"[This review was collected as part of a promotion.] Amazing case! Had the 4000 rgb previously and this case has MUCH better airflow and space for anything you could want. Corsair really has their case design down to a science, great planning and cable management in the back.",2023-12-13T06:27:32,ChaseC,Best Buy US,True
323464281,5,Best Case I’ve ever owned,[This review was collected as part of a promotion.] Looking for low temps on high end components? This is your case. My 5800x3D/7900XTX are staying in the 60’s(Celsius) and maxing out at about 75 degrees when playing heavy load games in 4K.,2023-11-10T21:28:11,Cwils81,Best Buy US,True
319451890,5,Great case!,[This review was collected as part of a promotion.] This case is gorgeous.  The air flow is awesome and it the cable management is awesome.  Tons of room to work in and so simple make everything streamlined and organized.  I love it.,2023-10-01T22:34:26,Woolyshorts,Best Buy US,True
320946919,5,So pretty!,"[This review was collected as part of a promotion.] I upgraded from the case I wanted, to this one. I wasn't going to go for the LEDs, but I'm very glad I did. The software makes it very easy to customize your lighting scheme",2023-10-16T15:48:18,MeganK,Best Buy US,True
327408295,5,Great case would purchase again!!,"[This review was collected as part of a promotion.] Great air flow haven’t hit 70 degrees C in either cpu or gpu, paired with 13700k with aio, and an amp 3060, will upgrade to a strix 4080 and will update soon.",2023-12-10T15:52:28,LGoled,Best Buy US,True
305687917,5,Great cost for value,[This review was collected as part of a promotion.] An amazing full size case. I was able ro fit 600mm of AIO fan space with another 600mm for intake. Great quality and comes with everything you need.,2023-05-08T01:26:20,Hotshotkyle,Best Buy US,True
327448902,5,Love this case,[This review was collected as part of a promotion.] Tons of room inside of it. Snagged some additional lighting to make the inside pop more. Powder coating the pop off dust covers soon.,2023-12-10T21:09:03,Brenden,Best Buy US,True
309691051,5,Great size case for any build!,[This review was collected as part of a promotion.] This case offers a lot of room for larger AIO. Plenty of room to add in any of todays larger GPU’s. Im really happy with this case.,2023-06-29T01:53:43,Cessna933,Best Buy US,True
305283650,5,Perfect size to fit everything,[This review was collected as part of a promotion.] Great case! Can hold a 3x 120mm AIO and a 4090 Suprim liquid X. The 4000 series cases didn’t have enough room for both radiators.,2023-04-28T21:25:39,MrAlmelia,Best Buy US,True
326317648,5,Great Case,[This review was collected as part of a promotion.] really gret looking case and holds more then i though.  a good suggestion to purchase if you like to do a mid tower build!,2023-12-03T15:13:07,Arkanthos72,Best Buy US,False
332561143,5,Beast of a Case,"[This review was collected as part of a promotion.] Bought this case a little over a month ago, a bit heavy and big but worth it if you love the RGB aesthetics.",2024-01-17T13:11:53,Brandt,Best Buy US,True
348969306,5,"Great case, plenty of fan / water cooling space!",[This review was collected as part of a promotion.] The case works perfectly. Tons of room for fans. Very limited wiring accessability though,2024-07-03T21:24:47,NathanWG,Best Buy US,True
324236696,5,Buy NOW,[This review was collected as part of a promotion.] This case has extremely efficient airflow and looks fantastic. Highly recommend!,2023-11-17T21:22:31,CameronM,Best Buy US,True
306407493,5,Great build quality,[This review was collected as part of a promotion.] Amazing case has plenty of space for whatever size gpu you got,2023-05-16T22:56:33,SailToVictory,Best Buy US,True
313345146,5,CORSAIR 5000D IS A BEAST!!,[This review was collected as part of a promotion.] Smooth airfow very quit. Exactly as advertised and better!,2023-08-05T03:21:09,ComputerG,Best Buy US,True
320698098,5,Perfect case,[This review was collected as part of a promotion.] Very well built case. And the airflow on it is amazing.,2023-10-14T02:25:47,DylanB,Best Buy US,True
311928392,5,Good case,[This review was collected as part of a promotion.] Lots of options for variation in what goes inside.,2023-07-21T20:58:36,Quigs,Best Buy US,True
317410071,5,Cosair 5000 D,"[This review was collected as part of a promotion.] The Corsair 5000D computer case is a fantastic choice for enthusiasts and gamers alike. Its sleek design and high-quality construction make it a standout option in the crowded PC case market.

First and foremost, the build quality is exceptional. The steel frame feels robust, and the tempered glass side panel provides a clear view of your components while maintaining a premium look. Cable management is a breeze thanks to the ample space behind the motherboard tray and the included cable routing channels.

One of the standout features of the 5000D is its excellent airflow. The front panel features a mesh design that allows for optimal cooling, and it can support multiple fans or even a radiator for liquid cooling. The case also comes with three 120mm fans pre-installed, ensuring your components stay cool even during intense gaming sessions.

The interior layout is spacious and accommodating, with plenty of room for large graphics cards and multiple storage devices. The tool-free drive bays and removable fan trays make installation a straightforward process.

On the downside, the 5000D is quite large, so make sure you have enough space for it in your setup. Additionally, the price point may be a bit high for some budget-conscious users, but the quality and features justify the cost for those seeking a premium case.

In summary, the Corsair 5000D is a top-tier computer case with outstanding build quality, excellent airflow, and a sleek design. It's a fantastic choice for gamers and PC enthusiasts looking to build a high-performance and visually appealing system.",2023-09-12T12:56:41,Sara,Best Buy US,True
218023647,4,Great Case to warehouse your TUF Build,"The GT501 is choice when it comes to building your TUF setup. Good air flow, plenty of options for cooling and cable routing. The case itself is solid and made of high grade steel, with a glass panel made of tempered glass on one side to show off your new build. It comes equipped with an rgb controller and 3 120mm rgb fans preinstalled up front, as well as a 140mm exhaust fan in the rear of the case. There are two carrying straps that loop through the top exterior of the case making it all that much easier to transport this massive case from your build table to your desk.",2022-07-01T00:04:18,ITGangster,"London, ON",False
1152543252,5,ASU’s cabinet,Only need windows near power supply,2023-12-27T01:51:38,rudhramoorthy damodharan,https://www.asus.com,True
